"filename", "language", "YAML", "Dart", "C++", "Markdown", "Properties", "Groovy", "XML", "JSON", "HTML", "Swift", "comment", "blank", "total"
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/operator/state_orders/info_state_orders.dart", "Dart", 0, 284, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 295
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/operator/state_orders/state_orders.dart", "Dart", 0, 350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 366
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/operator/update_password_operator/controllers/controllers.dart", "Dart", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/operator/update_password_operator/update_password_operator.dart", "Dart", 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 171
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/add_seller_user/add_seller_user.dart", "Dart", 0, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 183
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/add_seller_user/controllers/controllers.dart", "Dart", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/add_seller_user/seller_details.dart", "Dart", 0, 417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 425
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/cash_withdrawals_sellers/cash_withdrawals_sellers.dart", "Dart", 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 169
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/cash_withdrawals_sellers/controllers/controllers.dart", "Dart", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/cash_withdrawals_sellers/controllers/search_controller.dart", "Dart", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/cash_withdrawals_sellers/withdrawal_details.dart", "Dart", 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 137
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/cash_withdrawals_sellers/withdrawal_info.dart", "Dart", 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 212
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/dashboard/dashboard.dart", "Dart", 0, 609, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29, 640
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/delivery_status/delivery_status.dart", "Dart", 0, 340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 356
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/delivery_status/info_delivery.dart", "Dart", 0, 258, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 269
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/layout/layout.dart", "Dart", 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 159
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/my_cart_sellers/controllers/controllers.dart", "Dart", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/my_cart_sellers/my_cart_sellers.dart", "Dart", 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 123
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/my_seller_account/controllers/controllers.dart", "Dart", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 27
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/my_seller_account/my_seller_account.dart", "Dart", 0, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 216
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/my_stock/controllers/controllers.dart", "Dart", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/my_stock/my_stock.dart", "Dart", 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 108
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/order_entry/controllers/controllers.dart", "Dart", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 69
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/order_entry/order_entry.dart", "Dart", 0, 447, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 462
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/order_entry/order_info.dart", "Dart", 0, 289, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 301
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/order_history_sellers/controllers/controllers.dart", "Dart", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/order_history_sellers/order_details.dart", "Dart", 0, 173, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 183
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/order_history_sellers/order_history_sellers.dart", "Dart", 0, 283, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 299
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/providers_sellers/controllers/controllers.dart", "Dart", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/providers_sellers/providers_sellers.dart", "Dart", 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 112
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/returns_seller/controllers/controllers.dart", "Dart", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/returns_seller/return_details.dart", "Dart", 0, 219, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 229
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/returns_seller/returns_seller.dart", "Dart", 0, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 311
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/sales_report/controllers/controllers.dart", "Dart", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/sales_report/new_record.dart", "Dart", 0, 544, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19, 565
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/sales_report/sales_report.dart", "Dart", 0, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 185
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/unwanted_orders_sellers/controllers/controllers.dart", "Dart", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 27
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/unwanted_orders_sellers/unwanted_orders_sellers.dart", "Dart", 0, 392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 407
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/update_password/controllers/controllers.dart", "Dart", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/update_password/update_password.dart", "Dart", 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 173
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/sellers/wallet_sellers/wallet_sellers.dart", "Dart", 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 147
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/transport/add_operators_transport/add_operators_transport.dart", "Dart", 0, 428, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16, 446
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/transport/add_operators_transport/controllers/controllers.dart", "Dart", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 62
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/transport/add_operators_transport/edit_operator_transport.dart", "Dart", 0, 286, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 300
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/transport/create_sub_routes_transport/controllers/controllers.dart", "Dart", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/transport/create_sub_routes_transport/create_sub_routes_transport.dart", "Dart", 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 115
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/transport/delivery_status_transport/controllers/controllers.dart", "Dart", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/transport/delivery_status_transport/delivery_details.dart", "Dart", 0, 265, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 276
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/transport/delivery_status_transport/delivery_status_transport.dart", "Dart", 0, 355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 371
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/transport/layout/layout.dart", "Dart", 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 104
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/transport/my_orders_prv/controllers/controllers.dart", "Dart", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/transport/my_orders_prv/my_orders_prv.dart", "Dart", 0, 360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 374
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/transport/my_orders_prv/prv_info.dart", "Dart", 0, 280, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 292
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/transport/my_transporter_account/controllers/controllers.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/transport/my_transporter_account/my_transporter_account.dart", "Dart", 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 57, 10, 158
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/transport/orders_history_transport/controllers/controllers.dart", "Dart", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/transport/orders_history_transport/order_details.dart", "Dart", 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 164
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/transport/orders_history_transport/orders_history_transport.dart", "Dart", 0, 319, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 337
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/transport/payment_vouchers_transport/controllers/controllers.dart", "Dart", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/transport/payment_vouchers_transport/info_payment_voucher.dart", "Dart", 0, 239, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 250
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/transport/payment_vouchers_transport/payment_vouchers_transport.dart", "Dart", 0, 476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 495
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/transport/payment_vouchers_transport/payments_by_transport.dart", "Dart", 0, 224, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 241
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/transport/payment_vouchers_transport/voucher_details.dart", "Dart", 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 149
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/transport/returns_transport/controllers/controllers.dart", "Dart", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/transport/returns_transport/return_details.dart", "Dart", 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 194
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/transport/returns_transport/returns_transport.dart", "Dart", 0, 325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 336
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/transport/transportation_billing/controllers/controllers.dart", "Dart", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/transport/transportation_billing/info_transportation_billing.dart", "Dart", 0, 240, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 251
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/transport/transportation_billing/transportation_billing.dart", "Dart", 0, 462, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18, 481
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/transport/update_password_transport/controllers/controllers.dart", "Dart", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/transport/update_password_transport/update_password_transport.dart", "Dart", 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 172
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/utils/utils.dart", "Dart", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 39
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/welcome/welcome.dart", "Dart", 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 154
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/widgets/amount_row.dart", "Dart", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 26
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/widgets/filters_orders.dart", "Dart", 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 87
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/widgets/forms/date_input.dart", "Dart", 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 158
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/widgets/forms/image_input.dart", "Dart", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 63
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/widgets/forms/image_row.dart", "Dart", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 38
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/widgets/forms/input_row.dart", "Dart", 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 60
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/widgets/forms/modal_row.dart", "Dart", 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 87
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/widgets/forms/row_label.dart", "Dart", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 55
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/widgets/forms/row_options.dart", "Dart", 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 83
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/widgets/forms/text_input.dart", "Dart", 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 103
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/widgets/loading.dart", "Dart", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 24
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/widgets/logistic/add_logistic_user.dart", "Dart", 0, 694, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 703
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/widgets/logistic/data/data.dart", "Dart", 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 78
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/widgets/logistic/generate_logistic_balance.dart", "Dart", 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 117
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/widgets/logistic/layout/navbar_drawer.dart", "Dart", 0, 382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 389
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/widgets/options_modal.dart", "Dart", 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 105
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/widgets/readme.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/widgets/routes/create_sub_route.dart", "Dart", 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 123
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/widgets/routes/routes.dart", "Dart", 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15, 201
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/widgets/routes/sub_routes.dart", "Dart", 0, 188, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15, 206
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/widgets/sellers/add_sellers.dart", "Dart", 0, 321, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 326
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/widgets/transport/transport_returns.dart", "Dart", 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 164
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/lib/ui/widgets/update_status_operator/update_status_operator.dart", "Dart", 0, 713, 0, 0, 0, 0, 0, 0, 0, 0, 1, 39, 753
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/linux/flutter/generated_plugin_registrant.cc", "C++", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 4, 5, 20
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/linux/flutter/generated_plugin_registrant.h", "C++", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/linux/main.cc", "C++", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/linux/my_application.cc", "C++", 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 11, 20, 105
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/linux/my_application.h", "C++", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 7, 5, 19
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/macos/Flutter/GeneratedPluginRegistrant.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 4, 17
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/macos/Runner.xcodeproj/project.xcworkspace/xcshareddata/IDEWorkspaceChecks.plist", "XML", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 1, 9
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/macos/Runner.xcworkspace/xcshareddata/IDEWorkspaceChecks.plist", "XML", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 1, 9
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/macos/Runner/AppDelegate.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 2, 10
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/macos/Runner/Assets.xcassets/AppIcon.appiconset/Contents.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 1, 69
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/macos/Runner/Base.lproj/MainMenu.xib", "XML", 0, 0, 0, 0, 0, 0, 343, 0, 0, 0, 0, 1, 344
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/macos/Runner/Info.plist", "XML", 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 1, 33
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/macos/Runner/MainFlutterWindow.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 4, 16
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/pubspec.yaml", "YAML", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 17, 123
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/test/widget_test.dart", "Dart", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 31
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/web/index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 16, 6, 60
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/web/manifest.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 1, 36
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/windows/flutter/generated_plugin_registrant.cc", "C++", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 4, 5, 18
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/windows/flutter/generated_plugin_registrant.h", "C++", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/windows/runner/flutter_window.cpp", "C++", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 4, 15, 67
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/windows/runner/flutter_window.h", "C++", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 5, 9, 34
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/windows/runner/main.cpp", "C++", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 10, 44
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/windows/runner/resource.h", "C++", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 6, 2, 17
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/windows/runner/utils.cpp", "C++", 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 2, 10, 65
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/windows/runner/utils.h", "C++", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 6, 6, 20
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/windows/runner/win32_window.cpp", "C++", 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 24, 55, 289
"/Users/matiasfonseca/Desktop/EasyEcommerce/frontend/windows/runner/win32_window.h", "C++", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 31, 24, 103
"Total", "-", 49, 34282, 543, 13, 8, 89, 607, 248, 38, 42, 767, 2131, 38817
